p1,p2,response
-53.67,-4.1981115,Oxidoreductases
-60.861023,-32.794632,Oxidoreductases
-46.797237,64.9893,Oxidoreductases
31.130823,-33.31885,Oxidoreductases
80.523964,-7.8290315,Oxidoreductases
4.2387033,-81.18515,Oxidoreductases
-68.01806,-13.348449,Oxidoreductases
-80.668945,-31.214636,Oxidoreductases
-62.664337,-34.914883,Oxidoreductases
-81.631935,20.172792,Oxidoreductases
18.657106,42.10997,Oxidoreductases
-82.30393,-27.481733,Oxidoreductases
14.436822,11.0659685,Oxidoreductases
62.020683,-21.652306,Oxidoreductases
-73.447205,50.76998,Oxidoreductases
-26.51774,19.798117,Oxidoreductases
-26.454338,79.52339,Oxidoreductases
-81.68147,-30.407185,Oxidoreductases
0.20084691,-57.80179,Oxidoreductases
-84.13092,-26.179533,Oxidoreductases
-26.43942,79.575615,Oxidoreductases
77.71998,-43.89484,Oxidoreductases
77.73525,-43.89345,Oxidoreductases
-73.453384,50.770065,Oxidoreductases
-56.36726,20.194386,Oxidoreductases
-13.6487255,-24.507605,Oxidoreductases
-7.195707,-44.03086,Oxidoreductases
2.30923,53.050396,Oxidoreductases
29.259745,80.961334,Oxidoreductases
-41.844616,18.53429,Oxidoreductases
-43.929935,2.6270692,Oxidoreductases
46.793102,-98.33479,Oxidoreductases
46.793102,-98.33479,Oxidoreductases
62.2491,-17.330431,Oxidoreductases
-72.32937,0.86105925,Oxidoreductases
-26.458252,79.50995,Oxidoreductases
-1.2051659,59.32997,Oxidoreductases
-57.48707,-30.98909,Oxidoreductases
-83.430176,-26.247423,Oxidoreductases
-7.9042826,60.9397,Oxidoreductases
52.77634,-4.648124,Oxidoreductases
-51.841858,28.892189,Oxidoreductases
-81.7896,-30.367796,Oxidoreductases
-59.673916,18.167053,Oxidoreductases
-33.869064,34.778973,Oxidoreductases
-83.487755,-25.591284,Oxidoreductases
43.89411,-25.598595,Oxidoreductases
-43.001904,26.601917,Oxidoreductases
-5.574574,-15.046123,Oxidoreductases
51.397045,34.687756,Oxidoreductases
-35.98067,10.005144,Oxidoreductases
3.800008,2.612306,Oxidoreductases
-8.883286,34.39507,Oxidoreductases
-26.280155,79.90438,Oxidoreductases
-81.26398,-26.858511,Oxidoreductases
13.827649,47.975563,Oxidoreductases
-81.54908,-30.516857,Oxidoreductases
6.2013044,18.626633,Oxidoreductases
1.5377761,-51.860695,Oxidoreductases
-55.411972,-54.87651,Oxidoreductases
-81.74687,-30.379385,Oxidoreductases
27.97807,51.19331,Oxidoreductases
-30.54909,-62.314972,Oxidoreductases
-72.32948,0.8635146,Oxidoreductases
-30.07125,35.69667,Oxidoreductases
-72.85973,21.227219,Oxidoreductases
-55.500355,-17.316402,Oxidoreductases
-27.101042,7.817344,Oxidoreductases
3.5621097,23.58572,Oxidoreductases
28.452274,-36.26385,Oxidoreductases
-82.37939,-27.34224,Oxidoreductases
-17.400532,50.95464,Oxidoreductases
-54.966705,26.933542,Oxidoreductases
-3.619574,-6.7986493,Oxidoreductases
29.025381,-29.743296,Oxidoreductases
-51.702717,-24.291462,Oxidoreductases
21.598953,-56.231594,Oxidoreductases
-61.253284,30.752144,Oxidoreductases
27.782722,12.6694565,Oxidoreductases
5.200694,34.367176,Oxidoreductases
-9.119082,-0.4708919,Oxidoreductases
20.43992,13.48762,Oxidoreductases
-43.26496,15.381682,Oxidoreductases
-10.386653,-44.25143,Oxidoreductases
4.588731,-15.73172,Oxidoreductases
13.98371,-38.22308,Oxidoreductases
-40.99763,-24.31007,Oxidoreductases
39.188175,62.000076,Oxidoreductases
12.863544,-8.34093,Oxidoreductases
31.735243,-22.103731,Oxidoreductases
65.23453,33.690502,Oxidoreductases
23.498772,13.5505705,Oxidoreductases
-32.918026,75.94701,Oxidoreductases
-32.911346,75.94109,Oxidoreductases
65.232864,33.69159,Oxidoreductases
16.89924,-3.6948361,Oxidoreductases
7.100712,-87.11872,Oxidoreductases
-54.281307,-33.514545,Oxidoreductases
-18.890125,-31.522778,Oxidoreductases
39.188454,62.00006,Oxidoreductases
35.61973,0.3083561,Oxidoreductases
-32.90986,75.942986,Oxidoreductases
83.322296,-2.403426,Oxidoreductases
83.32525,-2.4036455,Oxidoreductases
-54.18454,4.388087,Oxidoreductases
26.641333,-51.693794,Oxidoreductases
-33.377914,-7.2159204,Oxidoreductases
15.33362,-63.208797,Oxidoreductases
5.140266,24.48729,Oxidoreductases
33.395115,-50.129814,Oxidoreductases
-37.493107,-34.415897,Oxidoreductases
-18.042337,18.139332,Oxidoreductases
7.9750667,-64.87614,Oxidoreductases
-77.54756,-48.528564,Oxidoreductases
42.47713,-30.276432,Oxidoreductases
-3.1270854,-29.091635,Oxidoreductases
33.263382,-13.505121,Oxidoreductases
41.08042,78.431274,Oxidoreductases
41.080536,78.430435,Oxidoreductases
-23.109453,-33.825058,Oxidoreductases
-1.0269473,77.49138,Oxidoreductases
-0.1435013,-88.128685,Oxidoreductases
-30.20081,18.793123,Oxidoreductases
8.469106,-28.723953,Oxidoreductases
-22.470148,30.337454,Oxidoreductases
6.2288494,-3.0846689,Oxidoreductases
-21.844236,-29.200426,Oxidoreductases
-40.92891,-62.96762,Oxidoreductases
23.981226,42.565025,Oxidoreductases
27.960585,-31.284748,Oxidoreductases
69.546555,23.466616,Oxidoreductases
-56.39411,5.5750217,Oxidoreductases
-46.402233,28.093948,Oxidoreductases
-27.401535,-22.264694,Oxidoreductases
-15.840524,33.858463,Oxidoreductases
-20.89235,-29.986431,Oxidoreductases
-24.183859,51.253685,Oxidoreductases
4.2029285,11.133251,Oxidoreductases
6.1942086,-47.076412,Oxidoreductases
15.254017,-16.357584,Oxidoreductases
-25.707113,-34.663708,Oxidoreductases
-29.28242,-29.661604,Oxidoreductases
-52.52125,17.044355,Oxidoreductases
-17.832653,-10.180891,Oxidoreductases
51.54257,-51.309444,Oxidoreductases
-29.717264,56.12719,Oxidoreductases
-14.453444,36.051365,Oxidoreductases
24.797846,-52.713005,Oxidoreductases
-46.20621,63.89066,Oxidoreductases
-20.953959,-4.53996,Oxidoreductases
-22.110855,10.911248,Oxidoreductases
-22.13554,-47.861557,Oxidoreductases
12.154721,-14.991819,Oxidoreductases
-8.876541,-18.385979,Oxidoreductases
24.364626,-56.11502,Oxidoreductases
-17.669617,6.2309885,Oxidoreductases
24.390816,-56.0534,Oxidoreductases
2.0883822,-66.93276,Oxidoreductases
-24.382908,-21.810326,Oxidoreductases
11.319409,33.708527,Oxidoreductases
11.487676,33.618797,Oxidoreductases
-11.224654,-6.363613,Oxidoreductases
33.19779,-32.956657,Oxidoreductases
36.655594,-30.55264,Oxidoreductases
-43.71146,16.398142,Oxidoreductases
51.47862,-33.50257,Oxidoreductases
-29.078163,42.74548,Oxidoreductases
-39.33724,81.29073,Oxidoreductases
-13.762413,28.65633,Oxidoreductases
55.895077,3.0533538,Oxidoreductases
31.520332,-23.73867,Oxidoreductases
18.5993,-50.4899,Oxidoreductases
68.01203,-28.45952,Oxidoreductases
29.24312,24.891966,Oxidoreductases
-7.3401155,-31.718922,Oxidoreductases
-9.723709,26.143389,Oxidoreductases
40.303055,-35.24266,Oxidoreductases
28.145811,-36.218864,Oxidoreductases
-5.17549,-48.74765,Oxidoreductases
64.54342,17.46636,Oxidoreductases
-5.0140743,-81.678024,Oxidoreductases
-5.8961205,-81.87676,Oxidoreductases
26.413774,-54.556694,Oxidoreductases
-56.327682,-55.319176,Oxidoreductases
-23.218359,26.90577,Oxidoreductases
4.1332307,22.617746,Oxidoreductases
-8.257097,-27.731483,Oxidoreductases
-24.227848,15.136501,Oxidoreductases
37.216892,60.51132,Oxidoreductases
21.012363,-7.553167,Oxidoreductases
40.72342,-16.13661,Oxidoreductases
-57.051235,-13.985924,Oxidoreductases
1.3010646,18.300781,Oxidoreductases
12.32243,-41.24597,Oxidoreductases
-50.560963,24.614517,Oxidoreductases
27.760677,34.5431,Oxidoreductases
9.096923,-70.34125,Oxidoreductases
-3.4311125,-45.685726,Oxidoreductases
-35.30648,26.722893,Oxidoreductases
-2.471325,30.183355,Oxidoreductases
4.784196,32.28897,Oxidoreductases
-2.6929317,-24.698042,Oxidoreductases
-17.255732,7.7898436,Oxidoreductases
-33.2141,-4.980402,Oxidoreductases
23.247917,-59.869408,Oxidoreductases
15.863977,-10.021063,Oxidoreductases
18.183033,49.603813,Oxidoreductases
-17.78965,88.835915,Oxidoreductases
0.66679347,-40.65602,Oxidoreductases
54.62867,-24.947422,Oxidoreductases
-29.06796,9.328945,Oxidoreductases
20.024197,-36.1942,Oxidoreductases
3.5333679,-28.965128,Oxidoreductases
1.5457817,-51.84302,Oxidoreductases
-39.776695,11.689008,Oxidoreductases
-13.021067,-33.86588,Oxidoreductases
-0.13199554,12.399168,Oxidoreductases
28.232216,-9.020002,Oxidoreductases
52.786724,-17.885008,Oxidoreductases
12.612378,-40.719177,Oxidoreductases
54.86215,-30.74027,Oxidoreductases
-14.361731,40.657627,Oxidoreductases
15.976257,42.31546,Oxidoreductases
-17.049189,-26.385757,Oxidoreductases
18.08277,35.95834,Oxidoreductases
16.005196,42.170288,Oxidoreductases
1.6269677,55.561512,Oxidoreductases
-24.616686,7.69526,Oxidoreductases
-55.673676,26.870531,Oxidoreductases
-5.683891,-33.09782,Oxidoreductases
-17.0048,-26.325611,Oxidoreductases
-12.380388,30.540213,Oxidoreductases
-20.638489,19.599226,Oxidoreductases
1.5038147,-23.41569,Oxidoreductases
28.52283,-25.148237,Oxidoreductases
18.163832,43.681004,Oxidoreductases
-30.277956,-58.606705,Oxidoreductases
51.565853,56.5192,Oxidoreductases
51.56488,56.51661,Oxidoreductases
-54.888714,-29.418112,Oxidoreductases
-48.591766,8.135637,Oxidoreductases
-6.6520042,12.405107,Oxidoreductases
-35.19387,7.224301,Oxidoreductases
-27.25654,29.53005,Oxidoreductases
30.662733,0.04153023,Oxidoreductases
18.655325,44.030617,Oxidoreductases
-58.36698,-21.2649,Oxidoreductases
9.248956,-15.897328,Oxidoreductases
3.4111235,-37.87541,Oxidoreductases
32.07189,-9.651547,Oxidoreductases
18.689135,44.05681,Oxidoreductases
-13.47052,-24.18147,Oxidoreductases
9.237359,-15.882759,Oxidoreductases
-35.10062,46.255333,Oxidoreductases
2.4508133,-11.578524,Oxidoreductases
18.511217,43.92701,Oxidoreductases
27.012228,35.179806,Oxidoreductases
32.84211,-21.666933,Oxidoreductases
17.218033,-29.766624,Oxidoreductases
-14.926308,-24.989813,Oxidoreductases
16.525839,-6.57863,Oxidoreductases
-34.733135,-24.077007,Oxidoreductases
-57.344357,-2.4860096,Oxidoreductases
