p1,p2,response
1.0657581,-0.28390244,Oxidoreductases
-29.322128,-82.29533,Oxidoreductases
4.6517878,32.58285,Oxidoreductases
49.42645,-61.49802,Oxidoreductases
-46.49554,52.681915,Oxidoreductases
-4.9775763,11.896499,Oxidoreductases
3.6382425,33.440224,Oxidoreductases
8.411301,-72.60798,Oxidoreductases
50.98638,-11.587857,Oxidoreductases
5.402951,-76.354866,Oxidoreductases
-43.379536,26.657938,Oxidoreductases
5.3572097,-75.70524,Oxidoreductases
35.250942,-22.817207,Oxidoreductases
31.669401,-32.835934,Oxidoreductases
41.015568,-26.06167,Oxidoreductases
76.74868,42.103203,Oxidoreductases
-47.37526,50.367382,Oxidoreductases
6.4686236,-73.4369,Oxidoreductases
-27.4295,8.183676,Oxidoreductases
2.589996,-79.31549,Oxidoreductases
-47.39225,50.37278,Oxidoreductases
51.023117,-59.385582,Oxidoreductases
51.019833,-59.382893,Oxidoreductases
54.27627,37.280155,Oxidoreductases
61.022163,14.10262,Oxidoreductases
-77.11607,5.3096657,Oxidoreductases
15.733675,9.822173,Oxidoreductases
2.7084022,-28.644222,Oxidoreductases
23.088285,-70.1757,Oxidoreductases
27.69712,-5.0669355,Oxidoreductases
-44.261387,-48.71536,Oxidoreductases
20.597404,108.69756,Oxidoreductases
20.597404,108.69756,Oxidoreductases
15.501952,-14.219168,Oxidoreductases
-25.567087,-21.76255,Oxidoreductases
-47.371773,50.36796,Oxidoreductases
-72.036415,-19.644283,Oxidoreductases
55.250587,19.399082,Oxidoreductases
5.314949,-75.65411,Oxidoreductases
-44.9967,-3.9091694,Oxidoreductases
15.265805,4.2837787,Oxidoreductases
-22.448494,29.487068,Oxidoreductases
6.282168,-73.15104,Oxidoreductases
-59.516716,3.416591,Oxidoreductases
-70.38082,-37.510525,Oxidoreductases
3.1703222,-80.2463,Oxidoreductases
-43.54462,-25.42029,Oxidoreductases
-41.79061,12.364824,Oxidoreductases
50.234955,13.072511,Oxidoreductases
33.375336,21.349255,Oxidoreductases
21.107965,20.177565,Oxidoreductases
21.218473,-22.655626,Oxidoreductases
-5.713584,-29.592796,Oxidoreductases
-15.390129,37.707752,Oxidoreductases
4.746564,-78.569695,Oxidoreductases
-34.56534,38.210133,Oxidoreductases
8.76487,-72.4416,Oxidoreductases
35.32507,-31.184494,Oxidoreductases
-13.581492,-64.23463,Oxidoreductases
13.937341,80.08754,Oxidoreductases
6.4023895,-73.302444,Oxidoreductases
3.7350583,-13.345502,Oxidoreductases
-37.69108,-22.240885,Oxidoreductases
-46.856743,27.621405,Oxidoreductases
-20.684052,-52.995663,Oxidoreductases
-81.60435,-19.84096,Oxidoreductases
-19.382442,-4.8270016,Oxidoreductases
13.934009,80.085045,Oxidoreductases
-64.579094,-21.81145,Oxidoreductases
-39.08667,-68.72534,Oxidoreductases
5.3109803,-75.73741,Oxidoreductases
-66.907486,-4.812435,Oxidoreductases
-52.66463,29.764662,Oxidoreductases
-87.000885,-6.58907,Oxidoreductases
-2.9520245,-12.108737,Oxidoreductases
-33.438114,-11.219784,Oxidoreductases
42.497005,33.581787,Oxidoreductases
-60.910316,-18.982689,Oxidoreductases
-46.226494,-25.87735,Oxidoreductases
-74.52844,-27.675903,Oxidoreductases
-23.66497,-36.252525,Oxidoreductases
0.23165531,72.36967,Oxidoreductases
