p1,p2,response
-52.370667,10.143059,Oxidoreductases
-40.613537,43.826263,Oxidoreductases
-43.475735,-1.0134473,Oxidoreductases
-56.43145,-49.083584,Oxidoreductases
56.214737,-30.405075,Oxidoreductases
-5.95084,18.496464,Oxidoreductases
-6.4376025,58.618027,Oxidoreductases
92.55587,2.370095,Oxidoreductases
-40.612106,43.84892,Oxidoreductases
90.63064,3.481669,Oxidoreductases
-7.4405518,-4.86554,Oxidoreductases
67.0335,-10.080112,Oxidoreductases
-55.063656,59.028236,Oxidoreductases
27.631634,-37.760254,Oxidoreductases
-4.0192175,-14.474801,Oxidoreductases
-32.724316,2.0941567,Oxidoreductases
62.091805,46.699253,Oxidoreductases
92.86514,1.7061921,Oxidoreductases
45.98253,-6.336931,Oxidoreductases
93.15404,0.8899943,Oxidoreductases
15.415582,-33.18185,Oxidoreductases
-15.858951,25.435644,Oxidoreductases
-20.85742,57.70534,Oxidoreductases
9.4068775,-18.642752,Oxidoreductases
62.106556,46.704063,Oxidoreductases
-86.334465,-4.8440094,Oxidoreductases
-13.74979,-15.708064,Oxidoreductases
8.426765,-0.3653977,Oxidoreductases
-19.462643,-69.52109,Oxidoreductases
-59.879414,28.211946,Oxidoreductases
-32.657295,15.848425,Oxidoreductases
15.110997,104.15947,Oxidoreductases
15.110997,104.15947,Oxidoreductases
-10.365427,-51.090813,Oxidoreductases
65.4844,-3.5554454,Oxidoreductases
26.573084,5.8512115,Oxidoreductases
16.157394,45.03839,Oxidoreductases
-57.911304,-24.23386,Oxidoreductases
92.90323,1.6989098,Oxidoreductases
-2.2292655,-49.472145,Oxidoreductases
-25.67722,19.716702,Oxidoreductases
-1.9949317,-50.86624,Oxidoreductases
36.466885,-18.17598,Oxidoreductases
49.93009,12.92612,Oxidoreductases
17.734333,10.459549,Oxidoreductases
42.70407,46.695175,Oxidoreductases
-27.647621,-3.1214812,Oxidoreductases
20.46219,29.226357,Oxidoreductases
-19.332096,26.123602,Oxidoreductases
-43.81897,32.12477,Oxidoreductases
60.71961,24.583138,Oxidoreductases
61.399345,46.434555,Oxidoreductases
48.403427,-42.2472,Oxidoreductases
-3.9732609,37.660393,Oxidoreductases
42.801586,-47.953808,Oxidoreductases
61.38381,46.427578,Oxidoreductases
