p1,p2,response
27.516756,-60.19035,Oxidoreductases
83.37556,9.098583,Oxidoreductases
19.283161,-58.35793,Oxidoreductases
60.864334,7.371139,Oxidoreductases
24.949055,-76.265045,Oxidoreductases
-50.523796,4.0791,Oxidoreductases
-6.341798,3.2980008,Oxidoreductases
-47.894875,80.07981,Oxidoreductases
83.375565,9.098613,Oxidoreductases
-46.868073,80.125374,Oxidoreductases
-14.529816,-1.5428537,Oxidoreductases
-72.56095,32.3867,Oxidoreductases
-28.54376,59.205887,Oxidoreductases
-13.858408,20.673326,Oxidoreductases
-15.503049,-36.41548,Oxidoreductases
17.957487,35.36452,Oxidoreductases
-17.095573,-77.02226,Oxidoreductases
-48.512005,80.06524,Oxidoreductases
-12.286278,13.69601,Oxidoreductases
-49.286842,79.25272,Oxidoreductases
-42.35631,-22.772734,Oxidoreductases
17.796726,-38.281147,Oxidoreductases
-6.650664,22.766844,Oxidoreductases
-28.903763,8.560109,Oxidoreductases
-17.105837,-77.023575,Oxidoreductases
-88.17279,33.280952,Oxidoreductases
44.239803,9.163881,Oxidoreductases
54.90479,-13.482725,Oxidoreductases
-27.322594,58.784157,Oxidoreductases
3.1534026,-4.396293,Oxidoreductases
21.196844,-14.696627,Oxidoreductases
39.046005,53.31224,Oxidoreductases
39.04406,53.30765,Oxidoreductases
43.73268,46.3017,Oxidoreductases
-39.06557,-27.98872,Oxidoreductases
11.218476,-79.10695,Oxidoreductases
-8.888945,-46.397118,Oxidoreductases
53.620045,16.768902,Oxidoreductases
-48.632133,80.22794,Oxidoreductases
-30.945192,11.137935,Oxidoreductases
24.004019,-31.265314,Oxidoreductases
-10.203238,-53.495956,Oxidoreductases
55.79133,-31.275993,Oxidoreductases
-61.580456,3.3962762,Oxidoreductases
26.04592,23.297565,Oxidoreductases
-84.79821,12.096324,Oxidoreductases
26.770243,-19.001236,Oxidoreductases
-8.773082,-35.085766,Oxidoreductases
-10.227176,43.76821,Oxidoreductases
37.27086,-23.840406,Oxidoreductases
17.36086,-37.828,Oxidoreductases
-16.986042,-76.99223,Oxidoreductases
-85.28289,0.6378751,Oxidoreductases
-25.258554,18.20754,Oxidoreductases
-33.030945,-76.881485,Oxidoreductases
-16.976469,-76.987465,Oxidoreductases
-48.01229,80.1044,Oxidoreductases
-49.582405,78.56879,Oxidoreductases
-30.212337,-68.599724,Oxidoreductases
-85.28218,0.6377924,Oxidoreductases
-48.56859,80.000496,Oxidoreductases
57.827225,12.280781,Oxidoreductases
18.315752,32.615646,Oxidoreductases
-5.867847,27.549578,Oxidoreductases
-71.46818,-38.552586,Oxidoreductases
-73.049416,-13.643735,Oxidoreductases
54.53642,10.259756,Oxidoreductases
1.0673218,12.768261,Oxidoreductases
15.357166,-52.604134,Oxidoreductases
-68.56588,14.060889,Oxidoreductases
-48.624912,80.23593,Oxidoreductases
-53.36836,4.9342813,Oxidoreductases
5.120477,-39.861614,Oxidoreductases
-5.78331,-40.687443,Oxidoreductases
13.948848,21.379116,Oxidoreductases
-44.20818,12.429026,Oxidoreductases
32.129692,40.581005,Oxidoreductases
-25.88531,13.768975,Oxidoreductases
11.4227295,-70.8026,Oxidoreductases
-3.8191853,-0.0849316,Oxidoreductases
18.971035,-24.382475,Oxidoreductases
-8.6857,55.290936,Oxidoreductases
13.565861,-15.770768,Oxidoreductases
17.187016,-40.696083,Oxidoreductases
28.65276,25.759588,Oxidoreductases
-25.0347,-39.13099,Oxidoreductases
25.872845,5.738613,Oxidoreductases
22.071558,-85.161766,Oxidoreductases
-35.643436,-63.971397,Oxidoreductases
-0.03082174,5.739084,Oxidoreductases
0.6074826,0.97152716,Oxidoreductases
-39.07871,-34.281624,Oxidoreductases
21.284311,-84.02496,Oxidoreductases
21.260197,-83.98777,Oxidoreductases
-11.697234,6.882939,Oxidoreductases
-34.089706,6.8670673,Oxidoreductases
-13.625224,-34.105827,Oxidoreductases
39.60591,-32.831264,Oxidoreductases
30.16807,30.158533,Oxidoreductases
