p1,p2,response
0.066065155,-5.1436963,Oxidoreductases
-65.42816,-46.13998,Oxidoreductases
7.64239,19.247866,Oxidoreductases
15.899998,3.8608181,Oxidoreductases
-37.21603,-63.644016,Oxidoreductases
-8.465891,44.838413,Oxidoreductases
-24.622068,54.336365,Oxidoreductases
83.42771,14.420454,Oxidoreductases
-65.42484,-46.140144,Oxidoreductases
82.47827,15.222723,Oxidoreductases
45.09632,-4.7232523,Oxidoreductases
-16.84099,79.56133,Oxidoreductases
-50.08576,19.536913,Oxidoreductases
-19.845575,-12.248391,Oxidoreductases
47.401173,-8.933164,Oxidoreductases
-4.94033,-38.846146,Oxidoreductases
-15.704424,80.28316,Oxidoreductases
83.816345,14.6121235,Oxidoreductases
0.50786877,-2.013034,Oxidoreductases
84.434,14.1606045,Oxidoreductases
-8.623204,17.85229,Oxidoreductases
36.196396,-6.027793,Oxidoreductases
8.194979,47.96991,Oxidoreductases
47.260895,28.350111,Oxidoreductases
-15.707446,80.271416,Oxidoreductases
-16.083408,84.9466,Oxidoreductases
28.766083,14.884728,Oxidoreductases
-55.10275,-17.599125,Oxidoreductases
-57.241856,-49.396973,Oxidoreductases
-69.11416,1.48301,Oxidoreductases
-19.441977,-11.501069,Oxidoreductases
-73.5874,28.998564,Oxidoreductases
-73.58641,28.993828,Oxidoreductases
29.50693,4.1196103,Oxidoreductases
-33.226894,-49.829258,Oxidoreductases
-15.180001,81.13989,Oxidoreductases
53.165524,39.212482,Oxidoreductases
-36.576485,-6.9034643,Oxidoreductases
83.74943,14.829949,Oxidoreductases
26.128187,-22.96844,Oxidoreductases
48.416977,-35.26085,Oxidoreductases
-17.00631,-39.90263,Oxidoreductases
1.3867215,55.90576,Oxidoreductases
-80.077866,14.42934,Oxidoreductases
-12.751519,60.167747,Oxidoreductases
-4.70223,-29.080008,Oxidoreductases
53.481186,-0.0359398,Oxidoreductases
-62.70838,-15.461615,Oxidoreductases
-39.868855,36.20795,Oxidoreductases
-44.11191,28.939943,Oxidoreductases
-41.126175,0.019586237,Oxidoreductases
-15.202727,81.10011,Oxidoreductases
56.687225,-49.384167,Oxidoreductases
