p1,p2,response
-18.609947,-9.424951,Oxidoreductases
10.930077,-31.11296,Oxidoreductases
-59.546524,48.131725,Oxidoreductases
23.08638,33.302505,Oxidoreductases
-41.27206,46.712074,Oxidoreductases
85.92893,-3.2253253,Oxidoreductases
-23.524658,-20.902649,Oxidoreductases
-56.51616,51.191475,Oxidoreductases
-61.192142,-51.956192,Oxidoreductases
-57.98701,48.820103,Oxidoreductases
-67.048225,-27.30872,Oxidoreductases
-59.057705,49.17066,Oxidoreductases
-53.706074,-14.89698,Oxidoreductases
-12.601808,-3.732455,Oxidoreductases
17.76166,-14.590235,Oxidoreductases
32.41084,-17.882622,Oxidoreductases
-62.32399,-41.5557,Oxidoreductases
-58.231693,50.86264,Oxidoreductases
27.983349,18.79438,Oxidoreductases
-61.24132,49.39897,Oxidoreductases
-56.070114,-26.81578,Oxidoreductases
-55.474636,48.91232,Oxidoreductases
-55.47214,48.9122,Oxidoreductases
-4.925375,25.302404,Oxidoreductases
-24.618454,16.486212,Oxidoreductases
13.701076,-38.73747,Oxidoreductases
34.706295,-7.9983134,Oxidoreductases
-12.169527,12.243756,Oxidoreductases
-56.44922,41.74625,Oxidoreductases
-61.79972,56.6101,Oxidoreductases
56.840084,-52.02693,Oxidoreductases
23.960754,91.029236,Oxidoreductases
23.960754,91.029236,Oxidoreductases
52.95441,-12.4021225,Oxidoreductases
-11.946162,40.293785,Oxidoreductases
-62.321636,-41.554714,Oxidoreductases
31.367283,-33.227325,Oxidoreductases
75.94106,-38.545345,Oxidoreductases
-59.522713,49.763542,Oxidoreductases
30.901106,-58.199375,Oxidoreductases
17.783524,58.198048,Oxidoreductases
47.746223,20.812433,Oxidoreductases
-58.198322,51.25993,Oxidoreductases
-6.1981106,-1.451322,Oxidoreductases
22.389332,-14.486652,Oxidoreductases
-62.463364,51.628128,Oxidoreductases
7.293873,-29.067486,Oxidoreductases
-16.687439,18.193186,Oxidoreductases
72.47083,3.1702611,Oxidoreductases
69.01626,11.496825,Oxidoreductases
17.960173,-54.645996,Oxidoreductases
40.677753,18.978722,Oxidoreductases
3.8535068,-42.56445,Oxidoreductases
-51.823994,-39.883476,Oxidoreductases
-56.479942,46.946957,Oxidoreductases
-62.325306,-41.554108,Oxidoreductases
-56.666363,51.295155,Oxidoreductases
-59.28826,14.0605,Oxidoreductases
14.1115675,42.550625,Oxidoreductases
57.785164,-40.088337,Oxidoreductases
-58.20305,51.19587,Oxidoreductases
-59.792366,5.082907,Oxidoreductases
2.713454,25.395458,Oxidoreductases
39.634094,-34.627533,Oxidoreductases
47.005333,-6.403757,Oxidoreductases
52.942383,-54.60666,Oxidoreductases
-18.51925,10.555944,Oxidoreductases
57.887016,-40.23134,Oxidoreductases
46.388157,9.257444,Oxidoreductases
-44.54721,-4.6486754,Oxidoreductases
-59.420467,49.77058,Oxidoreductases
0.68891615,-39.114845,Oxidoreductases
-9.974577,9.737093,Oxidoreductases
35.877666,-41.611607,Oxidoreductases
23.288088,33.696228,Oxidoreductases
33.025642,-11.738499,Oxidoreductases
9.774855,-1.7508112,Oxidoreductases
26.910013,-36.87087,Oxidoreductases
44.714005,26.74269,Oxidoreductases
15.1776495,-6.6151786,Oxidoreductases
21.970228,49.158077,Oxidoreductases
13.444695,-12.278773,Oxidoreductases
16.21188,33.71838,Oxidoreductases
71.22343,-44.67432,Oxidoreductases
-4.76344,23.064722,Oxidoreductases
-30.90948,3.7185862,Oxidoreductases
28.626827,16.055603,Oxidoreductases
-70.92715,22.256184,Oxidoreductases
-41.325798,-22.345718,Oxidoreductases
30.144812,-19.606941,Oxidoreductases
56.40031,1.0109313,Oxidoreductases
-47.42343,29.472204,Oxidoreductases
-60.371716,-17.875748,Oxidoreductases
-69.922005,22.535967,Oxidoreductases
-1.8780655,10.070057,Oxidoreductases
23.085815,10.538314,Oxidoreductases
-10.299882,34.166313,Oxidoreductases
22.290485,-50.175575,Oxidoreductases
34.915424,-13.052301,Oxidoreductases
-70.93211,22.250082,Oxidoreductases
-19.242483,1.4916002,Oxidoreductases
-69.929184,22.533062,Oxidoreductases
6.53472,-83.575836,Oxidoreductases
6.540186,-83.56923,Oxidoreductases
-60.33326,-17.814165,Oxidoreductases
7.1952014,-43.343582,Oxidoreductases
-45.054966,-14.129699,Oxidoreductases
-62.34031,9.806358,Oxidoreductases
54.67191,-10.362328,Oxidoreductases
-32.250797,-33.863243,Oxidoreductases
-52.002007,-6.0615854,Oxidoreductases
46.409557,9.2616825,Oxidoreductases
25.322586,-47.630302,Oxidoreductases
-62.927753,-36.77416,Oxidoreductases
56.738686,-59.137917,Oxidoreductases
-12.527326,5.1305227,Oxidoreductases
40.41516,61.036255,Oxidoreductases
-5.943049,77.43773,Oxidoreductases
-5.936725,77.440765,Oxidoreductases
-4.464878,69.7746,Oxidoreductases
-4.4230824,69.74665,Oxidoreductases
-20.34221,-32.229324,Oxidoreductases
20.695807,4.1493964,Oxidoreductases
78.36399,30.121107,Oxidoreductases
-6.9030404,59.89862,Oxidoreductases
17.739798,19.842024,Oxidoreductases
13.234518,-39.115757,Oxidoreductases
-27.455254,-26.109745,Oxidoreductases
-57.8561,10.913468,Oxidoreductases
54.726696,-62.325672,Oxidoreductases
-28.129679,52.01208,Oxidoreductases
-41.591003,29.492119,Oxidoreductases
-34.448956,15.192421,Oxidoreductases
-19.694174,-66.1442,Oxidoreductases
-8.750579,37.61811,Oxidoreductases
1.7733749,-10.130951,Oxidoreductases
50.37696,-21.274645,Oxidoreductases
30.833954,16.752693,Oxidoreductases
-9.663232,-58.569626,Oxidoreductases
11.969327,35.87586,Oxidoreductases
-1.6719748,-16.538317,Oxidoreductases
58.09861,35.768963,Oxidoreductases
39.52863,-40.404263,Oxidoreductases
-43.89266,4.8844323,Oxidoreductases
29.739439,-74.568596,Oxidoreductases
-3.8036275,-17.28596,Oxidoreductases
56.218876,-4.932944,Oxidoreductases
-25.32209,22.831223,Oxidoreductases
-37.426693,35.9083,Oxidoreductases
-17.924143,10.2148075,Oxidoreductases
1.9394484,-14.250725,Oxidoreductases
35.99987,-41.61578,Oxidoreductases
-19.435846,-15.25302,Oxidoreductases
-5.4936285,-14.960699,Oxidoreductases
-57.01896,62.966476,Oxidoreductases
-20.547588,-26.900871,Oxidoreductases
-57.018196,62.96696,Oxidoreductases
25.666151,-40.908447,Oxidoreductases
0.014766038,-15.012486,Oxidoreductases
-29.93683,21.670843,Oxidoreductases
-29.936773,21.669508,Oxidoreductases
16.131453,23.56177,Oxidoreductases
10.913627,-2.5271037,Oxidoreductases
36.007248,46.494556,Oxidoreductases
0.028037835,14.539325,Oxidoreductases
15.402064,-43.40675,Oxidoreductases
80.508125,-54.496155,Oxidoreductases
-64.351585,-9.31489,Oxidoreductases
30.468636,34.070995,Oxidoreductases
17.224953,35.32554,Oxidoreductases
48.90398,-3.5723128,Oxidoreductases
34.795673,-8.004108,Oxidoreductases
