p1,p2,response
-21.019365,-46.45442,Oxidoreductases
-62.443672,-33.983166,Oxidoreductases
-98.84972,-9.412322,Oxidoreductases
11.287046,-30.707533,Oxidoreductases
-70.30721,-1.4003272,Oxidoreductases
-11.008065,-80.839455,Oxidoreductases
12.613475,95.40919,Oxidoreductases
-89.70392,-27.331432,Oxidoreductases
-30.87596,60.500957,Oxidoreductases
-100.61989,-11.916862,Oxidoreductases
18.27172,-26.969847,Oxidoreductases
-101.1428,-13.055884,Oxidoreductases
26.42529,20.250238,Oxidoreductases
-44.008404,-43.453293,Oxidoreductases
-72.8003,-25.556026,Oxidoreductases
-9.399297,-77.035835,Oxidoreductases
-37.55509,26.060968,Oxidoreductases
-89.71957,-27.332716,Oxidoreductases
11.697263,21.125603,Oxidoreductases
-99.43272,-9.652803,Oxidoreductases
-37.868824,26.063807,Oxidoreductases
-50.650005,54.433655,Oxidoreductases
-50.649685,54.432564,Oxidoreductases
-70.95617,-26.650257,Oxidoreductases
-63.29446,22.703217,Oxidoreductases
10.678511,86.089516,Oxidoreductases
-32.83839,31.48347,Oxidoreductases
27.240215,8.912632,Oxidoreductases
-45.995102,57.723373,Oxidoreductases
-6.145137,6.5581813,Oxidoreductases
11.677707,-37.168484,Oxidoreductases
-100.48728,-35.592793,Oxidoreductases
-100.48728,-35.592793,Oxidoreductases
-54.394985,30.353092,Oxidoreductases
21.275288,66.41235,Oxidoreductases
-37.54476,26.052723,Oxidoreductases
-13.076093,45.95044,Oxidoreductases
-21.912605,23.286789,Oxidoreductases
-101.18691,-13.124364,Oxidoreductases
10.636425,-56.16104,Oxidoreductases
13.4634,1.9362962,Oxidoreductases
46.69504,43.809895,Oxidoreductases
-92.249695,-28.554323,Oxidoreductases
74.19942,33.54984,Oxidoreductases
17.679585,-32.14058,Oxidoreductases
-99.75265,-8.20124,Oxidoreductases
50.518074,16.150955,Oxidoreductases
18.253716,90.26802,Oxidoreductases
-27.77071,-46.213554,Oxidoreductases
-61.02499,-7.884937,Oxidoreductases
79.633965,-21.704548,Oxidoreductases
-31.503315,-14.26252,Oxidoreductases
