p1,p2,response
56.87034,7.308414,Oxidoreductases
-49.715813,-55.63261,Oxidoreductases
5.926664,20.750265,Oxidoreductases
-40.343117,26.21217,Oxidoreductases
-16.046648,-72.78918,Oxidoreductases
-28.065466,14.846947,Oxidoreductases
-60.187057,15.628215,Oxidoreductases
-31.761974,81.724045,Oxidoreductases
-49.71419,-55.633038,Oxidoreductases
-28.71724,79.22814,Oxidoreductases
-29.512444,2.0645933,Oxidoreductases
70.886765,6.4431868,Oxidoreductases
-36.505157,-45.579494,Oxidoreductases
-5.619855,17.743553,Oxidoreductases
11.156847,23.646624,Oxidoreductases
-6.1843834,-10.803212,Oxidoreductases
56.181705,-63.70323,Oxidoreductases
-30.627422,81.68539,Oxidoreductases
13.90417,46.23347,Oxidoreductases
-30.498138,80.90724,Oxidoreductases
41.183926,-23.703133,Oxidoreductases
-7.9972105,-23.009527,Oxidoreductases
47.19942,-56.106815,Oxidoreductases
-25.678305,2.7777421,Oxidoreductases
56.162365,-63.694958,Oxidoreductases
-88.07003,2.6899273,Oxidoreductases
26.68827,-46.968082,Oxidoreductases
19.31061,-23.971893,Oxidoreductases
9.703379,-86.48859,Oxidoreductases
-19.355911,17.41046,Oxidoreductases
16.401848,-7.965834,Oxidoreductases
-74.98285,22.87417,Oxidoreductases
-74.986916,22.874199,Oxidoreductases
-10.0399885,-53.87859,Oxidoreductases
2.1364653,-26.023308,Oxidoreductases
57.12447,-64.69402,Oxidoreductases
24.568117,47.178307,Oxidoreductases
-7.7399073,30.751514,Oxidoreductases
-30.549229,81.75632,Oxidoreductases
11.183859,3.407163,Oxidoreductases
-40.61975,0.649033,Oxidoreductases
-1.9158214,38.041332,Oxidoreductases
47.44387,26.228453,Oxidoreductases
10.957788,-6.3737864,Oxidoreductases
-25.443764,-10.029572,Oxidoreductases
1.9595985,27.287495,Oxidoreductases
-31.886793,-42.27506,Oxidoreductases
-7.3765106,-37.70608,Oxidoreductases
29.61591,14.386457,Oxidoreductases
6.5140734,20.986067,Oxidoreductases
-65.62326,-9.424221,Oxidoreductases
57.105694,-64.67382,Oxidoreductases
78.46063,5.0557895,Oxidoreductases
36.910458,3.8582108,Oxidoreductases
-64.051025,-32.711487,Oxidoreductases
57.11403,-64.68611,Oxidoreductases
-31.727892,81.723465,Oxidoreductases
-12.864661,-48.458145,Oxidoreductases
17.895033,-52.93686,Oxidoreductases
78.438835,5.04214,Oxidoreductases
-30.606615,81.637184,Oxidoreductases
-24.239191,2.5320156,Oxidoreductases
-3.288812,-71.16234,Oxidoreductases
-37.132034,-5.5613527,Oxidoreductases
15.240005,62.844555,Oxidoreductases
49.629425,44.46387,Oxidoreductases
37.386677,-66.38535,Oxidoreductases
44.846546,20.549273,Oxidoreductases
41.56125,33.821453,Oxidoreductases
-2.7665083,-14.229918,Oxidoreductases
-30.545143,81.7909,Oxidoreductases
-26.829636,31.558289,Oxidoreductases
48.509636,5.986207,Oxidoreductases
47.605312,-17.26884,Oxidoreductases
-17.975706,-44.42872,Oxidoreductases
-57.82144,-4.156726,Oxidoreductases
15.494115,19.609516,Oxidoreductases
46.45543,-24.371601,Oxidoreductases
35.223785,-12.4907055,Oxidoreductases
-65.97113,-10.250056,Oxidoreductases
-1.3734214,10.116444,Oxidoreductases
50.426445,11.182613,Oxidoreductases
