p1,p2,response
21.946466,-2.5994608,Oxidoreductases
-59.28205,31.818792,Oxidoreductases
48.07844,-8.209911,Oxidoreductases
1.4897008,-5.576462,Oxidoreductases
21.94766,-65.52424,Oxidoreductases
7.8036103,-80.87851,Oxidoreductases
-23.406427,9.527211,Oxidoreductases
-75.121475,-23.82855,Oxidoreductases
-59.282295,31.819042,Oxidoreductases
-75.69553,-22.60058,Oxidoreductases
46.48361,9.917762,Oxidoreductases
-2.0975456,78.546,Oxidoreductases
-11.638121,0.4429583,Oxidoreductases
-1.9369358,-33.641197,Oxidoreductases
39.713852,-3.0686073,Oxidoreductases
-30.542156,-36.866684,Oxidoreductases
-8.517068,-76.49481,Oxidoreductases
-74.97133,-24.1652,Oxidoreductases
-11.282605,19.610523,Oxidoreductases
-75.9354,-24.491503,Oxidoreductases
-25.469233,-16.996227,Oxidoreductases
-26.62511,12.267715,Oxidoreductases
-48.80026,-4.422048,Oxidoreductases
-27.011063,7.37976,Oxidoreductases
-8.508776,-76.49576,Oxidoreductases
-36.49617,-85.34059,Oxidoreductases
11.415282,6.3428555,Oxidoreductases
42.82265,0.28272748,Oxidoreductases
67.914604,-41.42477,Oxidoreductases
7.781736,-80.77292,Oxidoreductases
-1.6481167,-34.464397,Oxidoreductases
-39.28397,62.136745,Oxidoreductases
-39.28405,62.13422,Oxidoreductases
50.517494,-9.492732,Oxidoreductases
-11.335679,41.48467,Oxidoreductases
-9.828278,-76.08798,Oxidoreductases
35.227585,2.1443648,Oxidoreductases
-18.923592,-10.5408125,Oxidoreductases
-74.99778,-24.258108,Oxidoreductases
6.9906216,-2.2264044,Oxidoreductases
6.2377114,51.976902,Oxidoreductases
-7.0539026,-34.98654,Oxidoreductases
-7.7683806,7.940438,Oxidoreductases
18.28538,-15.669699,Oxidoreductases
24.742563,37.662136,Oxidoreductases
11.634586,-38.29478,Oxidoreductases
-47.265812,14.603524,Oxidoreductases
-16.257847,24.651579,Oxidoreductases
0.21440557,14.402736,Oxidoreductases
24.983412,24.87631,Oxidoreductases
52.86929,2.4947977,Oxidoreductases
-9.807498,-76.090706,Oxidoreductases
-62.41451,12.473531,Oxidoreductases
-31.876102,6.9814487,Oxidoreductases
59.051044,44.761345,Oxidoreductases
-9.817971,-76.087906,Oxidoreductases
-75.14306,-23.848606,Oxidoreductases
-75.710304,-22.546406,Oxidoreductases
-25.451826,33.74905,Oxidoreductases
-62.419815,12.473455,Oxidoreductases
-75.05093,-24.239702,Oxidoreductases
14.086328,21.668373,Oxidoreductases
-16.983158,-78.97661,Oxidoreductases
23.482231,-11.686854,Oxidoreductases
33.444122,63.790222,Oxidoreductases
-39.823936,52.88834,Oxidoreductases
30.227901,10.4398985,Oxidoreductases
6.931681,-51.773304,Oxidoreductases
4.178159,50.94657,Oxidoreductases
3.7162411,54.444927,Oxidoreductases
