p1,p2,response
-70.90748,-31.900316,Oxidoreductases
0.08701325,-19.151104,Oxidoreductases
-60.253525,61.42571,Oxidoreductases
-39.260643,-50.639843,Oxidoreductases
-87.065605,-9.487028,Oxidoreductases
-12.314481,-44.4605,Oxidoreductases
3.0685096,48.737953,Oxidoreductases
-86.40333,17.608007,Oxidoreductases
-36.371437,48.579433,Oxidoreductases
-59.854027,58.990566,Oxidoreductases
26.666578,-29.99072,Oxidoreductases
-60.08563,60.466015,Oxidoreductases
-40.954113,34.600506,Oxidoreductases
-71.33789,11.621012,Oxidoreductases
-55.140163,-7.2290363,Oxidoreductases
-48.505592,-17.155838,Oxidoreductases
-81.00361,16.520197,Oxidoreductases
-86.7642,18.947556,Oxidoreductases
-19.71379,9.414325,Oxidoreductases
-62.659702,61.402496,Oxidoreductases
-81.00467,16.50707,Oxidoreductases
-11.872745,-96.00818,Oxidoreductases
-11.870471,-96.02041,Oxidoreductases
-55.14396,-7.227679,Oxidoreductases
4.69534,-39.6466,Oxidoreductases
-26.44884,68.25013,Oxidoreductases
-46.115807,-23.293343,Oxidoreductases
-14.751634,-26.959385,Oxidoreductases
7.672832,-89.45234,Oxidoreductases
-56.349472,9.340951,Oxidoreductases
46.560158,5.2940817,Oxidoreductases
-58.81746,-35.17729,Oxidoreductases
-58.81742,-35.17882,Oxidoreductases
-29.755247,-21.884604,Oxidoreductases
-20.316628,11.362622,Oxidoreductases
-80.99881,16.52337,Oxidoreductases
-7.1780124,25.79451,Oxidoreductases
1.7574834,43.06056,Oxidoreductases
-59.757923,60.187214,Oxidoreductases
-42.17543,24.498375,Oxidoreductases
-9.714794,51.102932,Oxidoreductases
46.47049,-49.768944,Oxidoreductases
-65.06063,63.23364,Oxidoreductases
45.54331,7.4064207,Oxidoreductases
-13.731499,-32.67072,Oxidoreductases
-62.203224,64.4504,Oxidoreductases
-46.624634,17.91896,Oxidoreductases
50.885136,-16.765463,Oxidoreductases
-48.75531,-7.1413546,Oxidoreductases
-40.969833,-36.02971,Oxidoreductases
-17.334269,-54.726055,Oxidoreductases
4.487408,-39.521835,Oxidoreductases
-35.1127,-10.197665,Oxidoreductases
-20.099943,-4.7134295,Oxidoreductases
-59.781006,58.30387,Oxidoreductases
49.23287,-7.7087665,Oxidoreductases
-86.514656,17.933739,Oxidoreductases
-60.04395,60.055252,Oxidoreductases
55.433758,-9.818562,Oxidoreductases
-40.109924,-18.672773,Oxidoreductases
-65.06097,63.233253,Oxidoreductases
45.271053,-32.9897,Oxidoreductases
41.39054,32.824425,Oxidoreductases
51.097878,40.438217,Oxidoreductases
-17.378595,-25.494667,Oxidoreductases
17.345804,76.42113,Oxidoreductases
-52.625435,24.53778,Oxidoreductases
-40.1093,-18.73072,Oxidoreductases
16.04714,-4.5492406,Oxidoreductases
21.330881,63.669468,Oxidoreductases
-60.009995,60.17689,Oxidoreductases
-45.708134,-66.003365,Oxidoreductases
34.090866,-0.019701254,Oxidoreductases
12.286455,16.833324,Oxidoreductases
-23.219719,2.1875985,Oxidoreductases
38.3179,0.36678907,Oxidoreductases
-28.366838,-34.354103,Oxidoreductases
59.00196,7.5295997,Oxidoreductases
-14.27632,48.969044,Oxidoreductases
-54.723953,20.226849,Oxidoreductases
-40.699787,-12.328216,Oxidoreductases
23.963562,21.436846,Oxidoreductases
51.79107,9.141986,Oxidoreductases
55.824013,30.07754,Oxidoreductases
13.076011,4.2212987,Oxidoreductases
51.675396,-77.898964,Oxidoreductases
-31.109915,7.137703,Oxidoreductases
-56.98193,-45.77735,Oxidoreductases
-1.3315798,-1.9841253,Oxidoreductases
78.46331,-13.249218,Oxidoreductases
-59.8449,37.003136,Oxidoreductases
5.282753,-43.145565,Oxidoreductases
45.64553,-74.34863,Oxidoreductases
45.64043,-74.34392,Oxidoreductases
-59.781593,36.944614,Oxidoreductases
-40.744324,6.6422596,Oxidoreductases
23.108414,-17.643456,Oxidoreductases
13.462879,53.08152,Oxidoreductases
-50.462383,0.61920506,Oxidoreductases
-57.015553,-45.804764,Oxidoreductases
-0.16570467,61.334694,Oxidoreductases
45.641956,-74.351395,Oxidoreductases
-34.412155,7.881658,Oxidoreductases
-34.355717,7.9190354,Oxidoreductases
-35.31428,21.389761,Oxidoreductases
45.641296,-74.35267,Oxidoreductases
-36.649876,59.129078,Oxidoreductases
8.428968,32.20896,Oxidoreductases
-51.345493,33.861073,Oxidoreductases
28.484001,-9.151313,Oxidoreductases
36.340935,16.538029,Oxidoreductases
63.551205,46.596287,Oxidoreductases
-48.400707,11.412939,Oxidoreductases
-36.3057,-60.28757,Oxidoreductases
50.523582,32.65039,Oxidoreductases
2.826539,10.595509,Oxidoreductases
33.371887,32.251102,Oxidoreductases
-65.86197,-12.505009,Oxidoreductases
-65.87539,-12.5181,Oxidoreductases
31.736944,-3.1365025,Oxidoreductases
-17.615736,-20.594467,Oxidoreductases
36.044453,53.36846,Oxidoreductases
-5.9692693,57.025803,Oxidoreductases
-7.525355,-37.9872,Oxidoreductases
-24.618954,-31.892324,Oxidoreductases
-73.709946,33.574753,Oxidoreductases
90.4697,-25.470665,Oxidoreductases
68.78477,9.695428,Oxidoreductases
25.595953,-27.070595,Oxidoreductases
17.803375,35.90158,Oxidoreductases
7.29606,-68.31253,Oxidoreductases
7.403391,-26.714838,Oxidoreductases
8.3964615,3.145446,Oxidoreductases
6.6578803,0.7687042,Oxidoreductases
32.457645,-65.02988,Oxidoreductases
-29.210258,31.986057,Oxidoreductases
9.835776,18.220297,Oxidoreductases
63.175125,48.480255,Oxidoreductases
19.464949,21.354519,Oxidoreductases
-4.8969193,11.799828,Oxidoreductases
57.505375,48.029892,Oxidoreductases
-22.75696,12.339829,Oxidoreductases
-58.420124,22.715483,Oxidoreductases
15.438332,39.92787,Oxidoreductases
46.368954,23.270893,Oxidoreductases
23.92668,21.447014,Oxidoreductases
33.71627,34.722607,Oxidoreductases
58.108208,3.186489,Oxidoreductases
39.864155,-1.852058,Oxidoreductases
0.3423619,-6.6773844,Oxidoreductases
15.990778,-4.5497518,Oxidoreductases
3.300594,19.061115,Oxidoreductases
3.2516627,34.4286,Oxidoreductases
19.446884,21.325487,Oxidoreductases
-6.652851,2.1440222,Oxidoreductases
34.525146,-1.9980618,Oxidoreductases
-6.489148,2.1751478,Oxidoreductases
-50.77418,5.02403,Oxidoreductases
24.03071,8.007635,Oxidoreductases
22.894804,-17.090189,Oxidoreductases
22.896526,-17.094936,Oxidoreductases
14.992085,44.99939,Oxidoreductases
-40.688892,-12.2443,Oxidoreductases
12.990766,41.590527,Oxidoreductases
-61.103798,-37.96434,Oxidoreductases
-53.74289,-7.5668697,Oxidoreductases
-59.582397,-45.649475,Oxidoreductases
-67.66771,-2.7505946,Oxidoreductases
-16.96444,52.110767,Oxidoreductases
-79.29421,-41.0229,Oxidoreductases
-86.37374,17.47102,Oxidoreductases
-1.807982,-29.666853,Oxidoreductases
7.6913095,-59.845627,Oxidoreductases
-3.3117461,-53.321396,Oxidoreductases
-52.60342,-29.99456,Oxidoreductases
4.117854,55.869728,Oxidoreductases
