p1,p2,response
0.06952685610910961,0.1007180041076064,Oxidoreductases
-0.6871080123111406,0.0544049323289232,Oxidoreductases
0.10518038926917232,0.04919164816788297,Oxidoreductases
0.14834789997361644,0.03966713584313554,Oxidoreductases
0.06782343197126173,0.022683887421496726,Oxidoreductases
0.15854137519269607,0.0651005117523767,Oxidoreductases
0.2652678138743795,0.006551594395600896,Oxidoreductases
0.09348418926601439,0.056431291919321114,Oxidoreductases
-0.34724666614383926,0.024476908584228622,Oxidoreductases
0.08448584426891863,0.03753886282982453,Oxidoreductases
0.2015202999198287,0.08235443252680869,Oxidoreductases
0.026294015177091436,0.05495238236319676,Oxidoreductases
0.059608219840733535,0.007719846416841404,Oxidoreductases
-0.15211474451913717,0.05622628485256128,Oxidoreductases
-0.042700097983775054,0.0685177215353639,Oxidoreductases
0.48101721423538907,0.07483584944498489,Oxidoreductases
0.12291561214528221,0.02634984418359936,Oxidoreductases
-0.058604522521612815,0.08009209602491697,Oxidoreductases
0.23094020635611726,0.03665723932930882,Oxidoreductases
0.00011985518437319551,0.07486765797448877,Oxidoreductases
0.11991108903766859,0.06857674635551561,Oxidoreductases
0.10018478007609774,0.08005823057111622,Oxidoreductases
0.10509642563986812,0.08856367311387806,Oxidoreductases
0.01742988597604902,0.0706164998611098,Oxidoreductases
0.14639312516707373,0.02930414395903364,Oxidoreductases
0.10683745217138982,0.05640742947364799,Oxidoreductases
0.19961214968836105,0.05403872790095264,Oxidoreductases
-0.13662482190881647,0.052664846419717706,Oxidoreductases
0.18084803760346552,0.07852800309668863,Oxidoreductases
0.11900916796373842,0.061085941590227684,Oxidoreductases
-0.24171510653626246,0.12096223585951066,Oxidoreductases
-0.12185379091515783,0.029853665911562535,Oxidoreductases
-0.12185379091515783,0.029853665911562535,Oxidoreductases
0.247293047276556,-0.0013974291038138986,Oxidoreductases
-0.47281695528929263,-0.008183604138034224,Oxidoreductases
0.1348687015712745,0.03183889060446845,Oxidoreductases
-0.4094798856045346,0.023772409044345418,Oxidoreductases
0.105584194394503,-0.003967752590401312,Oxidoreductases
0.0862583384176015,0.05354017385212124,Oxidoreductases
-0.41299715986475494,0.10863911173546378,Oxidoreductases
-0.3527716514027672,0.052357350483246565,Oxidoreductases
-0.344667014470077,0.046045176752586056,Oxidoreductases
0.013469815190489783,0.06991987085957016,Oxidoreductases
-0.19790273018533017,0.06257545228960017,Oxidoreductases
-0.20383059366861675,0.05267408847062955,Oxidoreductases
0.06479813693499456,0.04974700772627083,Oxidoreductases
-0.08147610900757647,-0.015644227980223444,Oxidoreductases
-0.17984509017120015,-0.011701841632565565,Oxidoreductases
0.3363396028793583,-0.05195127732675356,Oxidoreductases
-0.04196214502576503,0.07334210371095552,Oxidoreductases
0.23796779113431837,0.07129434209325677,Oxidoreductases
0.1669764873550173,0.02305439389907374,Oxidoreductases
-0.09784140973328023,0.07890811024273578,Oxidoreductases
0.1565215864841722,0.0631457368270934,Oxidoreductases
0.04775304315707718,0.05306566904299822,Oxidoreductases
0.1757753986139395,0.018176287780695705,Oxidoreductases
0.11279817068526328,0.08220303117356854,Oxidoreductases
0.02664378239810651,0.06480460019530913,Oxidoreductases
-0.17431322466555854,-0.03044707170555204,Oxidoreductases
0.07813870966682893,0.04880492963411932,Oxidoreductases
0.05095447741150694,0.07151206914868635,Oxidoreductases
0.05123993304323344,0.06136724391388349,Oxidoreductases
